policy,env,block,grade_true,volume_allocated
epig@gamma-poisson,45,5,0.4049331212775387,21.0
epig@gamma-poisson,45,6,0.02168849470770455,14.0
epig@gamma-poisson,45,7,0.23149878612433566,24.0
epig@gamma-poisson,45,8,0.0720285853117735,13.0
epig@gamma-poisson,45,9,0.020403439807123804,8.0
epig@gamma-poisson,45,10,1.619823609567767,28.0
epig@gamma-poisson,45,11,0.9994126671536278,27.0
eig@lognormal-poisson,45,0,1.343190441054215,32.0
eig@lognormal-poisson,45,1,0.3490958432032827,29.0
eig@lognormal-poisson,45,2,0.16518331336817813,24.0
eig@lognormal-poisson,45,3,0.1329044409409116,24.0
eig@lognormal-poisson,45,4,0.028476579533017472,3.0
eig@lognormal-poisson,45,5,0.4049331212775387,25.0
eig@lognormal-poisson,45,6,0.02168849470770455,9.0
eig@lognormal-poisson,45,7,0.23149878612433566,24.0
eig@lognormal-poisson,45,8,0.0720285853117735,4.0
eig@lognormal-poisson,45,9,0.020403439807123804,4.0
eig@lognormal-poisson,45,10,1.619823609567767,31.0
eig@lognormal-poisson,45,11,0.9994126671536278,31.0
maxent@lognormal-poisson,45,0,1.343190441054215,2.0
maxent@lognormal-poisson,45,1,0.3490958432032827,0.0
maxent@lognormal-poisson,45,2,0.16518331336817813,0.0
maxent@lognormal-poisson,45,3,0.1329044409409116,0.0
maxent@lognormal-poisson,45,4,0.028476579533017472,0.0
maxent@lognormal-poisson,45,5,0.4049331212775387,0.0
maxent@lognormal-poisson,45,6,0.02168849470770455,0.0
maxent@lognormal-poisson,45,7,0.23149878612433566,0.0
maxent@lognormal-poisson,45,8,0.0720285853117735,0.0
maxent@lognormal-poisson,45,9,0.020403439807123804,0.0
maxent@lognormal-poisson,45,10,1.619823609567767,236.0
maxent@lognormal-poisson,45,11,0.9994126671536278,2.0
d-optimality@lognormal-poisson,45,0,1.343190441054215,30.0
d-optimality@lognormal-poisson,45,1,0.3490958432032827,27.0
d-optimality@lognormal-poisson,45,2,0.16518331336817813,24.0
d-optimality@lognormal-poisson,45,3,0.1329044409409116,24.0
d-optimality@lognormal-poisson,45,4,0.028476579533017472,5.0
d-optimality@lognormal-poisson,45,5,0.4049331212775387,24.0
d-optimality@lognormal-poisson,45,6,0.02168849470770455,12.0
d-optimality@lognormal-poisson,45,7,0.23149878612433566,22.0
d-optimality@lognormal-poisson,45,8,0.0720285853117735,8.0
d-optimality@lognormal-poisson,45,9,0.020403439807123804,6.0
d-optimality@lognormal-poisson,45,10,1.619823609567767,29.0
d-optimality@lognormal-poisson,45,11,0.9994126671536278,29.0
neyman@lognormal-poisson,45,0,1.343190441054215,39.0
neyman@lognormal-poisson,45,1,0.3490958432032827,19.0
neyman@lognormal-poisson,45,2,0.16518331336817813,18.0
neyman@lognormal-poisson,45,3,0.1329044409409116,12.0
neyman@lognormal-poisson,45,4,0.028476579533017472,11.0
neyman@lognormal-poisson,45,5,0.4049331212775387,21.0
neyman@lognormal-poisson,45,6,0.02168849470770455,7.0
neyman@lognormal-poisson,45,7,0.23149878612433566,13.0
neyman@lognormal-poisson,45,8,0.0720285853117735,10.0
neyman@lognormal-poisson,45,9,0.020403439807123804,9.0
neyman@lognormal-poisson,45,10,1.619823609567767,45.0
neyman@lognormal-poisson,45,11,0.9994126671536278,36.0
predictive-variance@lognormal-poisson,45,0,1.343190441054215,40.0
predictive-variance@lognormal-poisson,45,1,0.3490958432032827,40.0
predictive-variance@lognormal-poisson,45,2,0.16518331336817813,0.0
predictive-variance@lognormal-poisson,45,3,0.1329044409409116,40.0
predictive-variance@lognormal-poisson,45,4,0.028476579533017472,0.0
predictive-variance@lognormal-poisson,45,5,0.4049331212775387,0.0
predictive-variance@lognormal-poisson,45,6,0.02168849470770455,0.0
predictive-variance@lognormal-poisson,45,7,0.23149878612433566,40.0
predictive-variance@lognormal-poisson,45,8,0.0720285853117735,0.0
predictive-variance@lognormal-poisson,45,9,0.020403439807123804,0.0
predictive-variance@lognormal-poisson,45,10,1.619823609567767,40.0
predictive-variance@lognormal-poisson,45,11,0.9994126671536278,40.0
epistemic@lognormal-poisson,45,0,1.343190441054215,40.0
epistemic@lognormal-poisson,45,1,0.3490958432032827,40.0
epistemic@lognormal-poisson,45,2,0.16518331336817813,0.0
epistemic@lognormal-poisson,45,3,0.1329044409409116,40.0
epistemic@lognormal-poisson,45,4,0.028476579533017472,0.0
epistemic@lognormal-poisson,45,5,0.4049331212775387,0.0
epistemic@lognormal-poisson,45,6,0.02168849470770455,0.0
epistemic@lognormal-poisson,45,7,0.23149878612433566,40.0
epistemic@lognormal-poisson,45,8,0.0720285853117735,0.0
epistemic@lognormal-poisson,45,9,0.020403439807123804,0.0
epistemic@lognormal-poisson,45,10,1.619823609567767,40.0
epistemic@lognormal-poisson,45,11,0.9994126671536278,40.0
thompson@lognormal-poisson,45,0,1.343190441054215,40.0
thompson@lognormal-poisson,45,1,0.3490958432032827,40.0
thompson@lognormal-poisson,45,2,0.16518331336817813,0.0
thompson@lognormal-poisson,45,3,0.1329044409409116,0.0
thompson@lognormal-poisson,45,4,0.028476579533017472,0.0
thompson@lognormal-poisson,45,5,0.4049331212775387,0.0
thompson@lognormal-poisson,45,6,0.02168849470770455,0.0
thompson@lognormal-poisson,45,7,0.23149878612433566,0.0
thompson@lognormal-poisson,45,8,0.0720285853117735,0.0
thompson@lognormal-poisson,45,9,0.020403439807123804,0.0
thompson@lognormal-poisson,45,10,1.619823609567767,120.0
thompson@lognormal-poisson,45,11,0.9994126671536278,40.0
eig,46,0,0.06042739994805319,0.0
eig,46,1,0.295381894181529,29.0
eig,46,2,0.16755726046617686,26.0
eig,46,3,0.49143719058888363,29.0
eig,46,4,0.28448230713576167,24.0
eig,46,5,2.500568195787884,31.0
eig,46,6,0.029728187859172382,0.0
eig,46,7,0.02389340097527669,18.0
eig,46,8,0.10836107237431104,5.0
eig,46,9,0.20427793831283314,24.0
eig,46,10,0.48449102000647903,26.0
eig,46,11,0.42628355249176947,28.0
epig,46,0,0.06042739994805319,0.0
epig,46,1,0.295381894181529,27.0
epig,46,2,0.16755726046617686,24.0
epig,46,3,0.49143719058888363,31.0
epig,46,4,0.28448230713576167,23.0
epig,46,5,2.500568195787884,34.0
epig,46,6,0.029728187859172382,0.0
epig,46,7,0.02389340097527669,20.0
epig,46,8,0.10836107237431104,5.0
epig,46,9,0.20427793831283314,26.0
epig,46,10,0.48449102000647903,24.0
epig,46,11,0.42628355249176947,26.0
maxent,46,0,0.06042739994805319,0.0
maxent,46,1,0.295381894181529,0.0
maxent,46,2,0.16755726046617686,0.0
maxent,46,3,0.49143719058888363,0.0
maxent,46,4,0.28448230713576167,1.0
maxent,46,5,2.500568195787884,239.0
maxent,46,6,0.029728187859172382,0.0
maxent,46,7,0.02389340097527669,0.0
maxent,46,8,0.10836107237431104,0.0
maxent,46,9,0.20427793831283314,0.0
maxent,46,10,0.48449102000647903,0.0
maxent,46,11,0.42628355249176947,0.0
d-optimality,46,0,0.06042739994805319,2.0
d-optimality,46,1,0.295381894181529,28.0
d-optimality,46,2,0.16755726046617686,26.0
d-optimality,46,3,0.49143719058888363,27.0
d-optimality,46,4,0.28448230713576167,24.0
d-optimality,46,5,2.500568195787884,30.0
d-optimality,46,6,0.029728187859172382,0.0
d-optimality,46,7,0.02389340097527669,21.0
d-optimality,46,8,0.10836107237431104,7.0
d-optimality,46,9,0.20427793831283314,24.0
d-optimality,46,10,0.48449102000647903,25.0
d-optimality,46,11,0.42628355249176947,26.0
neyman,46,0,0.06042739994805319,10.0
neyman,46,1,0.295381894181529,14.0
neyman,46,2,0.16755726046617686,9.0
neyman,46,3,0.49143719058888363,29.0
neyman,46,4,0.28448230713576167,20.0
neyman,46,5,2.500568195787884,57.0
neyman,46,6,0.029728187859172382,8.0
neyman,46,7,0.02389340097527669,13.0
neyman,46,8,0.10836107237431104,11.0
neyman,46,9,0.20427793831283314,23.0
neyman,46,10,0.48449102000647903,22.0
neyman,46,11,0.42628355249176947,24.0
predictive-variance,46,0,0.06042739994805319,0.0
predictive-variance,46,1,0.295381894181529,40.0
predictive-variance,46,2,0.16755726046617686,0.0
predictive-variance,46,3,0.49143719058888363,0.0
predictive-variance,46,4,0.28448230713576167,40.0
predictive-variance,46,5,2.500568195787884,80.0
predictive-variance,46,6,0.029728187859172382,0.0
predictive-variance,46,7,0.02389340097527669,0.0
predictive-variance,46,8,0.10836107237431104,0.0
predictive-variance,46,9,0.20427793831283314,40.0
predictive-variance,46,10,0.48449102000647903,40.0
predictive-variance,46,11,0.42628355249176947,0.0
epistemic,46,0,0.06042739994805319,0.0
epistemic,46,1,0.295381894181529,40.0
epistemic,46,2,0.16755726046617686,40.0
epistemic,46,3,0.49143719058888363,0.0
epistemic,46,4,0.28448230713576167,40.0
epistemic,46,5,2.500568195787884,40.0
epistemic,46,6,0.029728187859172382,0.0
epistemic,46,7,0.02389340097527669,0.0
epistemic,46,8,0.10836107237431104,0.0
epistemic,46,9,0.20427793831283314,40.0
epistemic,46,10,0.48449102000647903,40.0
epistemic,46,11,0.42628355249176947,0.0
thompson,46,0,0.06042739994805319,0.0
thompson,46,1,0.295381894181529,0.0
thompson,46,2,0.16755726046617686,0.0
thompson,46,3,0.49143719058888363,0.0
thompson,46,4,0.28448230713576167,0.0
thompson,46,5,2.500568195787884,200.0
thompson,46,6,0.029728187859172382,0.0
thompson,46,7,0.02389340097527669,0.0
thompson,46,8,0.10836107237431104,0.0
thompson,46,9,0.20427793831283314,40.0
thompson,46,10,0.48449102000647903,0.0
thompson,46,11,0.42628355249176947,0.0
uniform,46,0,0.06042739994805319,20.0
uniform,46,1,0.295381894181529,20.0
uniform,46,2,0.16755726046617686,20.0
uniform,46,3,0.49143719058888363,20.0
uniform,46,4,0.28448230713576167,20.0
uniform,46,5,2.500568195787884,20.0
uniform,46,6,0.029728187859172382,20.0
uniform,46,7,0.02389340097527669,20.0
uniform,46,8,0.10836107237431104,20.0
uniform,46,9,0.20427793831283314,20.0
uniform,46,10,0.48449102000647903,20.0
uniform,46,11,0.42628355249176947,20.0
random,46,0,0.06042739994805319,3.5
random,46,1,0.295381894181529,2.5
random,46,2,0.16755726046617686,20.0
random,46,3,0.49143719058888363,26.0
random,46,4,0.28448230713576167,20.0
random,46,5,2.500568195787884,25.0
random,46,6,0.029728187859172382,21.0
random,46,7,0.02389340097527669,1.0
random,46,8,0.10836107237431104,63.5
random,46,9,0.20427793831283314,10.0
random,46,10,0.48449102000647903,5.0
random,46,11,0.42628355249176947,42.5
eig@gamma-poisson,46,0,0.06042739994805319,0.0
eig@gamma-poisson,46,1,0.295381894181529,28.0
eig@gamma-poisson,46,2,0.16755726046617686,26.0
eig@gamma-poisson,46,3,0.49143719058888363,23.0
eig@gamma-poisson,46,4,0.28448230713576167,28.0
eig@gamma-poisson,46,5,2.500568195787884,28.0
eig@gamma-poisson,46,6,0.029728187859172382,0.0
eig@gamma-poisson,46,7,0.02389340097527669,22.0
eig@gamma-poisson,46,8,0.10836107237431104,11.0
eig@gamma-poisson,46,9,0.20427793831283314,27.0
eig@gamma-poisson,46,10,0.48449102000647903,24.0
eig@gamma-poisson,46,11,0.42628355249176947,23.0
maxent@gamma-poisson,46,0,0.06042739994805319,0.0
maxent@gamma-poisson,46,1,0.295381894181529,0.0
maxent@gamma-poisson,46,2,0.16755726046617686,0.0
maxent@gamma-poisson,46,3,0.49143719058888363,0.0
maxent@gamma-poisson,46,4,0.28448230713576167,0.0
maxent@gamma-poisson,46,5,2.500568195787884,240.0
maxent@gamma-poisson,46,6,0.029728187859172382,0.0
maxent@gamma-poisson,46,7,0.02389340097527669,0.0
maxent@gamma-poisson,46,8,0.10836107237431104,0.0
maxent@gamma-poisson,46,9,0.20427793831283314,0.0
maxent@gamma-poisson,46,10,0.48449102000647903,0.0
maxent@gamma-poisson,46,11,0.42628355249176947,0.0
d-optimality@gamma-poisson,46,0,0.06042739994805319,1.0
d-optimality@gamma-poisson,46,1,0.295381894181529,27.0
d-optimality@gamma-poisson,46,2,0.16755726046617686,26.0
d-optimality@gamma-poisson,46,3,0.49143719058888363,23.0
d-optimality@gamma-poisson,46,4,0.28448230713576167,28.0
d-optimality@gamma-poisson,46,5,2.500568195787884,27.0
d-optimality@gamma-poisson,46,6,0.029728187859172382,0.0
d-optimality@gamma-poisson,46,7,0.02389340097527669,25.0
d-optimality@gamma-poisson,46,8,0.10836107237431104,11.0
d-optimality@gamma-poisson,46,9,0.20427793831283314,26.0
d-optimality@gamma-poisson,46,10,0.48449102000647903,24.0
d-optimality@gamma-poisson,46,11,0.42628355249176947,22.0
neyman@gamma-poisson,46,0,0.06042739994805319,11.0
neyman@gamma-poisson,46,1,0.295381894181529,14.0
neyman@gamma-poisson,46,2,0.16755726046617686,8.0
neyman@gamma-poisson,46,3,0.49143719058888363,29.0
neyman@gamma-poisson,46,4,0.28448230713576167,19.0
neyman@gamma-poisson,46,5,2.500568195787884,57.0
neyman@gamma-poisson,46,6,0.029728187859172382,7.0
neyman@gamma-poisson,46,7,0.02389340097527669,14.0
neyman@gamma-poisson,46,8,0.10836107237431104,12.0
neyman@gamma-poisson,46,9,0.20427793831283314,23.0
neyman@gamma-poisson,46,10,0.48449102000647903,22.0
neyman@gamma-poisson,46,11,0.42628355249176947,24.0
predictive-variance@gamma-poisson,46,0,0.06042739994805319,0.0
predictive-variance@gamma-poisson,46,1,0.295381894181529,40.0
predictive-variance@gamma-poisson,46,2,0.16755726046617686,0.0
predictive-variance@gamma-poisson,46,3,0.49143719058888363,0.0
predictive-variance@gamma-poisson,46,4,0.28448230713576167,40.0
predictive-variance@gamma-poisson,46,5,2.500568195787884,80.0
predictive-variance@gamma-poisson,46,6,0.029728187859172382,0.0
predictive-variance@gamma-poisson,46,7,0.02389340097527669,0.0
predictive-variance@gamma-poisson,46,8,0.10836107237431104,0.0
predictive-variance@gamma-poisson,46,9,0.20427793831283314,40.0
predictive-variance@gamma-poisson,46,10,0.48449102000647903,40.0
predictive-variance@gamma-poisson,46,11,0.42628355249176947,0.0
epistemic@gamma-poisson,46,0,0.06042739994805319,0.0
epistemic@gamma-poisson,46,1,0.295381894181529,40.0
epistemic@gamma-poisson,46,2,0.16755726046617686,40.0
epistemic@gamma-poisson,46,3,0.49143719058888363,0.0
epistemic@gamma-poisson,46,4,0.28448230713576167,40.0
epistemic@gamma-poisson,46,5,2.500568195787884,40.0
epistemic@gamma-poisson,46,6,0.029728187859172382,0.0
epistemic@gamma-poisson,46,7,0.02389340097527669,0.0
epistemic@gamma-poisson,46,8,0.10836107237431104,0.0
epistemic@gamma-poisson,46,9,0.20427793831283314,40.0
epistemic@gamma-poisson,46,10,0.48449102000647903,40.0
epistemic@gamma-poisson,46,11,0.42628355249176947,0.0
thompson@gamma-poisson,46,0,0.06042739994805319,0.0
thompson@gamma-poisson,46,1,0.295381894181529,0.0
thompson@gamma-poisson,46,2,0.16755726046617686,0.0
thompson@gamma-poisson,46,3,0.49143719058888363,0.0
thompson@gamma-poisson,46,4,0.28448230713576167,40.0
thompson@gamma-poisson,46,5,2.500568195787884,200.0
thompson@gamma-poisson,46,6,0.029728187859172382,0.0
thompson@gamma-poisson,46,7,0.02389340097527669,0.0
thompson@gamma-poisson,46,8,0.10836107237431104,0.0
thompson@gamma-poisson,46,9,0.20427793831283314,0.0
thompson@gamma-poisson,46,10,0.48449102000647903,0.0
thompson@gamma-poisson,46,11,0.42628355249176947,0.0
epig@gamma-poisson,46,0,0.06042739994805319,0.0
epig@gamma-poisson,46,1,0.295381894181529,26.0
epig@gamma-poisson,46,2,0.16755726046617686,24.0
epig@gamma-poisson,46,3,0.49143719058888363,26.0
epig@gamma-poisson,46,4,0.28448230713576167,27.0
epig@gamma-poisson,46,5,2.500568195787884,30.0
epig@gamma-poisson,46,6,0.029728187859172382,0.0
epig@gamma-poisson,46,7,0.02389340097527669,25.0
epig@gamma-poisson,46,8,0.10836107237431104,9.0
epig@gamma-poisson,46,9,0.20427793831283314,29.0
epig@gamma-poisson,46,10,0.48449102000647903,22.0
epig@gamma-poisson,46,11,0.42628355249176947,22.0
eig@lognormal-poisson,46,0,0.06042739994805319,0.0
eig@lognormal-poisson,46,1,0.295381894181529,28.0
eig@lognormal-poisson,46,2,0.16755726046617686,24.0
eig@lognormal-poisson,46,3,0.49143719058888363,29.0
eig@lognormal-poisson,46,4,0.28448230713576167,28.0
eig@lognormal-poisson,46,5,2.500568195787884,31.0
eig@lognormal-poisson,46,6,0.029728187859172382,0.0
eig@lognormal-poisson,46,7,0.02389340097527669,17.0
eig@lognormal-poisson,46,8,0.10836107237431104,5.0
eig@lognormal-poisson,46,9,0.20427793831283314,25.0
eig@lognormal-poisson,46,10,0.48449102000647903,26.0
eig@lognormal-poisson,46,11,0.42628355249176947,27.0
maxent@lognormal-poisson,46,0,0.06042739994805319,0.0
maxent@lognormal-poisson,46,1,0.295381894181529,0.0
maxent@lognormal-poisson,46,2,0.16755726046617686,0.0
maxent@lognormal-poisson,46,3,0.49143719058888363,0.0
maxent@lognormal-poisson,46,4,0.28448230713576167,1.0
maxent@lognormal-poisson,46,5,2.500568195787884,239.0
maxent@lognormal-poisson,46,6,0.029728187859172382,0.0
maxent@lognormal-poisson,46,7,0.02389340097527669,0.0
maxent@lognormal-poisson,46,8,0.10836107237431104,0.0
maxent@lognormal-poisson,46,9,0.20427793831283314,0.0
maxent@lognormal-poisson,46,10,0.48449102000647903,0.0
maxent@lognormal-poisson,46,11,0.42628355249176947,0.0
d-optimality@lognormal-poisson,46,0,0.06042739994805319,2.0
d-optimality@lognormal-poisson,46,1,0.295381894181529,27.0
d-optimality@lognormal-poisson,46,2,0.16755726046617686,25.0
d-optimality@lognormal-poisson,46,3,0.49143719058888363,28.0
d-optimality@lognormal-poisson,46,4,0.28448230713576167,27.0
d-optimality@lognormal-poisson,46,5,2.500568195787884,30.0
d-optimality@lognormal-poisson,46,6,0.029728187859172382,0.0
d-optimality@lognormal-poisson,46,7,0.02389340097527669,19.0
d-optimality@lognormal-poisson,46,8,0.10836107237431104,7.0
d-optimality@lognormal-poisson,46,9,0.20427793831283314,24.0
d-optimality@lognormal-poisson,46,10,0.48449102000647903,25.0
d-optimality@lognormal-poisson,46,11,0.42628355249176947,26.0
neyman@lognormal-poisson,46,0,0.06042739994805319,11.0
neyman@lognormal-poisson,46,1,0.295381894181529,14.0
neyman@lognormal-poisson,46,2,0.16755726046617686,10.0
neyman@lognormal-poisson,46,3,0.49143719058888363,29.0
neyman@lognormal-poisson,46,4,0.28448230713576167,20.0
neyman@lognormal-poisson,46,5,2.500568195787884,56.0
neyman@lognormal-poisson,46,6,0.029728187859172382,8.0
neyman@lognormal-poisson,46,7,0.02389340097527669,13.0
neyman@lognormal-poisson,46,8,0.10836107237431104,11.0
neyman@lognormal-poisson,46,9,0.20427793831283314,23.0
neyman@lognormal-poisson,46,10,0.48449102000647903,22.0
neyman@lognormal-poisson,46,11,0.42628355249176947,23.0
predictive-variance@lognormal-poisson,46,0,0.06042739994805319,0.0
predictive-variance@lognormal-poisson,46,1,0.295381894181529,40.0
predictive-variance@lognormal-poisson,46,2,0.16755726046617686,0.0
predictive-variance@lognormal-poisson,46,3,0.49143719058888363,0.0
predictive-variance@lognormal-poisson,46,4,0.28448230713576167,40.0
predictive-variance@lognormal-poisson,46,5,2.500568195787884,80.0
predictive-variance@lognormal-poisson,46,6,0.029728187859172382,0.0
predictive-variance@lognormal-poisson,46,7,0.02389340097527669,0.0
predictive-variance@lognormal-poisson,46,8,0.10836107237431104,0.0
predictive-variance@lognormal-poisson,46,9,0.20427793831283314,40.0
predictive-variance@lognormal-poisson,46,10,0.48449102000647903,40.0
predictive-variance@lognormal-poisson,46,11,0.42628355249176947,0.0
epistemic@lognormal-poisson,46,0,0.06042739994805319,0.0
epistemic@lognormal-poisson,46,1,0.295381894181529,40.0
epistemic@lognormal-poisson,46,2,0.16755726046617686,40.0
epistemic@lognormal-poisson,46,3,0.49143719058888363,0.0
epistemic@lognormal-poisson,46,4,0.28448230713576167,40.0
